variant,regime,prob_bucket,n_signals,n_taken,trigger_pct,mean_ret_pct,median_ret_pct,win_pct,mean_net_pct,mean_mae_pct,mean_mfe_pct,mean_slippage_from_signal_pct,port_avg_basket_ret_pct,port_ann_sharpe,port_max_dd_pct,port_days
STRONG_CLOSE_NAIVE,bull_trend,"[0.75,0.85)",3618,1045,28.883360972913213,5.951117586760349,0.09995194617971048,77.60765550239235,5.601117586760349,-2.251357515611448,8.501974531659638,1.269494382251237,7.991545562839631,0.6756569282289758,-57.03219532919868,624
STRONG_CLOSE_NAIVE,bull_trend,"[0.85,1.01)",17,0,0.0,,,,,,,,,,,0
TAIL_STRENGTH_NAIVE,bear_trend,"[0.75,0.85)",762,27,3.543307086614173,2.8645318303577465,0.6896551724137945,51.85185185185185,2.5145318303577464,-3.865330019105821,7.759835993192729,1.117971088488494,2.450795372693197,1.5182874061654177,-27.330194634485196,26
TAIL_STRENGTH_NAIVE,bear_trend,"[0.85,1.01)",134,3,2.2388059701492535,-0.11802130531832056,0.0,33.33333333333333,-0.46802130531832054,-8.683877995642705,7.581670756646219,3.154515841995087,-0.46802130531832037,-0.22766153201587527,-0.34999999999999476,3
TAIL_STRENGTH_NAIVE,bull_trend,"[0.75,0.85)",3618,502,13.875069098949696,0.5117289819591062,0.08885135159407698,85.4581673306773,0.16172898195910623,-1.0365750517631096,1.6057214691231132,0.3432807777483559,0.21991965788312456,0.36158419229161387,-48.10311234687008,347
TAIL_STRENGTH_NAIVE,bull_trend,"[0.85,1.01)",17,0,0.0,,,,,,,,,,,0
VWAP_RECLAIM_30m,bear_trend,"[0.75,0.85)",762,596,78.21522309711285,3.359755251854693,1.728020002956554,65.1006711409396,3.009755251854693,-3.7934159345563656,8.136517719542786,1.4185622163632992,2.6615119332613517,2.7196534489586814,-41.74265253371499,293
VWAP_RECLAIM_30m,bear_trend,"[0.85,1.01)",134,110,82.08955223880596,5.873897880700119,4.91262548794984,74.54545454545455,5.52389788070012,-3.5540232418496225,12.15220572924752,2.039499255264509,5.686766002118102,3.657635041771166,-27.413304130313463,68
VWAP_RECLAIM_30m,bull_trend,"[0.75,0.85)",3618,3053,84.383637368712,5.120377789079181,0.18601190476190688,76.77694071405176,4.770377789079181,-2.8845601797842777,8.627530388795838,1.773896515270155,4.124761721884648,1.2027430990965045,-37.51117743991613,950
VWAP_RECLAIM_30m,bull_trend,"[0.85,1.01)",17,12,70.58823529411765,13.575595035917091,14.613237639553422,100.0,13.225595035917092,-1.9361549520926549,14.014191527145163,3.7980459317846047,13.22559503591709,11.951566261285556,-0.27105955617927613,12
